site_id,utc_time,epoch_time,lat,lon,sitetype,pm25,pm10,no2,co,o3,so2,weather,temperature,pressure,humidity,wind_direction,wind_speed_kmph
miyun_aq,2018-04-28 04:00:00,1524888000,40.37,116.83,Suburban Stations,65,141,38,0.6,150,8,PARTLY_CLOUDY_DAY,24,984.57,35.87,183.82,9.33
yanqin_aq,2018-04-28 04:00:00,1524888000,40.45,115.97,Suburban Stations,58,172,43,0.7,98,15,CLEAR_DAY,23,932.49,15.6,224.41,10.84
dingling_aq,2018-04-28 04:00:00,1524888000,40.29,116.22,Other Stations,,149,39,0.5,111,4,CLEAR_DAY,24.89,968.43,22.54,169.86,8.34
badaling_aq,2018-04-28 04:00:00,1524888000,40.37,115.99,Other Stations,78,150,38,0.7,106,15,CLEAR_DAY,23.28,939.1,16.61,213.57,8.53
miyunshuiku_aq,2018-04-28 04:00:00,1524888000,40.5,116.91,Other Stations,50,110,16,0.5,165,6,PARTLY_CLOUDY_DAY,24,974.73,34.26,190.92,9.71
donggaocun_aq,2018-04-28 04:00:00,1524888000,40.1,117.12,Other Stations,136,165,29,0.9,161,18,CLEAR_DAY,24,992.96,41.05,224.26,7.96
yongledian_aq,2018-04-28 04:00:00,1524888000,39.71,116.78,Other Stations,100,191,38,1.1,160,23,CLEAR_DAY,24.83,1007.31,36.15,220.58,8.1
yufa_aq,2018-04-28 04:00:00,1524888000,39.52,116.3,Other Stations,122,173,41,0.8,128,21,CLEAR_DAY,24.24,1005.83,36.59,193.56,6.51
liulihe_aq,2018-04-28 04:00:00,1524888000,39.58,116,Other Stations,84,248,35,0.6,131,5,CLEAR_DAY,24.21,997.41,33.97,153.9,7.31
qianmen_aq,2018-04-28 04:00:00,1524888000,39.9,116.39,Stations Near Traffic,92,217,68,0.8,115,11,CLEAR_DAY,24.2,1003.56,31.11,150.04,6.07
yongdingmennei_aq,2018-04-28 04:00:00,1524888000,39.88,116.39,Stations Near Traffic,107,208,109,1.1,130,20,CLEAR_DAY,24.5,1003.59,31.39,152.23,6.1
xizhimenbei_aq,2018-04-28 04:00:00,1524888000,39.95,116.35,Stations Near Traffic,86,142,67,0.7,102,11,CLEAR_DAY,25.08,1000.71,29.69,142.25,7.17
nansanhuan_aq,2018-04-28 04:00:00,1524888000,39.86,116.37,Stations Near Traffic,131,188,104,0.9,80,10,CLEAR_DAY,24.77,1003.47,31.78,155.07,6.09
dongsihuan_aq,2018-04-28 04:00:00,1524888000,39.94,116.48,Stations Near Traffic,83,175,90,0.8,85,11,CLEAR_DAY,24.06,1004.92,32.2,158.74,6.02
dongsi_aq,2018-04-28 05:00:00,1524891600,39.93,116.42,Urban Stations,,,,,,,CLEAR_DAY,26.24,1002.36,29.13,160.85,8.2
tiantan_aq,2018-04-28 05:00:00,1524891600,39.89,116.41,Urban Stations,,,,,,,CLEAR_DAY,26.19,1002.64,29.25,162.76,8.06
guanyuan_aq,2018-04-28 05:00:00,1524891600,39.93,116.34,Urban Stations,,,,,,,CLEAR_DAY,26.72,1000.82,28.25,155.21,8.46
wanshouxigong_aq,2018-04-28 05:00:00,1524891600,39.88,116.35,Urban Stations,,,,,,,CLEAR_DAY,26.53,1001.94,28.92,160.91,8.27
aotizhongxin_aq,2018-04-28 05:00:00,1524891600,39.98,116.4,Urban Stations,,,,,,,CLEAR_DAY,26.21,1001.39,28.4,152.84,8.47
nongzhanguan_aq,2018-04-28 05:00:00,1524891600,39.94,116.46,Urban Stations,,,,,,,CLEAR_DAY,26.06,1003.62,29.91,165.56,7.86
wanliu_aq,2018-04-28 05:00:00,1524891600,39.99,116.29,Urban Stations,,,,,,,CLEAR_DAY,26.78,997.7,27.07,147.51,9.22
beibuxinqu_aq,2018-04-28 05:00:00,1524891600,40.09,116.17,Urban Stations,,,,,,,CLEAR_DAY,26.16,983.12,24.25,145.8,9.83
zhiwuyuan_aq,2018-04-28 05:00:00,1524891600,40,116.21,Urban Stations,,,,,,,CLEAR_DAY,26.84,992.13,25.96,142.39,9.7
fengtaihuayuan_aq,2018-04-28 05:00:00,1524891600,39.86,116.28,Urban Stations,,,,,,,CLEAR_DAY,26.66,1000.4,28.44,157.01,8.53
yungang_aq,2018-04-28 05:00:00,1524891600,39.82,116.15,Urban Stations,,,,,,,CLEAR_DAY,25.49,991.27,27.87,152.09,8.94
gucheng_aq,2018-04-28 05:00:00,1524891600,39.91,116.18,Urban Stations,,,,,,,CLEAR_DAY,26.58,994.02,27.05,146.88,9.07
fangshan_aq,2018-04-28 05:00:00,1524891600,39.74,116.14,Suburban Stations,,,,,,,CLEAR_DAY,25.07,994.15,29.05,158.24,8.84
daxing_aq,2018-04-28 05:00:00,1524891600,39.72,116.4,Suburban Stations,,,,,,,CLEAR_DAY,26,1004.14,31.69,185.17,8.52
yizhuang_aq,2018-04-28 05:00:00,1524891600,39.8,116.51,Suburban Stations,,,,,,,CLEAR_DAY,25.91,1004.53,31.72,186.22,8.28
tongzhou_aq,2018-04-28 05:00:00,1524891600,39.89,116.66,Suburban Stations,,,,,,,CLEAR_DAY,25.14,1005.34,32.2,187.42,7.85
shunyi_aq,2018-04-28 05:00:00,1524891600,40.13,116.66,Suburban Stations,,,,,,,CLEAR_DAY,25.92,1003.48,33.29,170.74,8.94
pingchang_aq,2018-04-28 05:00:00,1524891600,40.22,116.23,Suburban Stations,,,,,,,CLEAR_DAY,26,980.19,23.33,154.42,10.29
mentougou_aq,2018-04-28 05:00:00,1524891600,39.94,116.11,Suburban Stations,,,,,,,CLEAR_DAY,26.06,979.71,25.83,141.81,9.45
pinggu_aq,2018-04-28 05:00:00,1524891600,40.14,117.1,Suburban Stations,,,,,,,CLEAR_DAY,25,990.08,37.48,217.45,8.34
huairou_aq,2018-04-28 05:00:00,1524891600,40.33,116.63,Suburban Stations,,,,,,,CLEAR_DAY,26,983.12,31.67,168.52,10.78
miyun_aq,2018-04-28 05:00:00,1524891600,40.37,116.83,Suburban Stations,,,,,,,PARTLY_CLOUDY_DAY,26,983.74,33.79,180.85,10.14
yanqin_aq,2018-04-28 05:00:00,1524891600,40.45,115.97,Suburban Stations,,,,,,,CLEAR_DAY,26,931.72,14.45,213.51,11.44
dingling_aq,2018-04-28 05:00:00,1524891600,40.29,116.22,Other Stations,,,,,,,CLEAR_DAY,26,967.46,21.36,164.5,10.22
badaling_aq,2018-04-28 05:00:00,1524891600,40.37,115.99,Other Stations,,,,,,,CLEAR_DAY,26,938.31,15.52,199.64,9.4
miyunshuiku_aq,2018-04-28 05:00:00,1524891600,40.5,116.91,Other Stations,,,,,,,PARTLY_CLOUDY_DAY,26,973.75,32.77,186.94,10.45
donggaocun_aq,2018-04-28 05:00:00,1524891600,40.1,117.12,Other Stations,,,,,,,CLEAR_DAY,25,992,37.54,221.08,8.52
yongledian_aq,2018-04-28 05:00:00,1524891600,39.71,116.78,Other Stations,,,,,,,CLEAR_DAY,25.73,1006.26,32.15,208.78,9.45
yufa_aq,2018-04-28 05:00:00,1524891600,39.52,116.3,Other Stations,,,,,,,CLEAR_DAY,25.17,1004.91,32.9,191.97,8.83
liulihe_aq,2018-04-28 05:00:00,1524891600,39.58,116,Other Stations,,,,,,,CLEAR_DAY,25,995.98,31.35,163.96,9.16
qianmen_aq,2018-04-28 05:00:00,1524891600,39.9,116.39,Stations Near Traffic,,,,,,,CLEAR_DAY,26.11,1002.55,29.09,161.4,7.99
yongdingmennei_aq,2018-04-28 05:00:00,1524891600,39.88,116.39,Stations Near Traffic,,,,,,,CLEAR_DAY,26.25,1002.62,29.3,163.34,8.11
xizhimenbei_aq,2018-04-28 05:00:00,1524891600,39.95,116.35,Stations Near Traffic,,,,,,,CLEAR_DAY,26.62,999.89,27.84,150.97,8.77
nansanhuan_aq,2018-04-28 05:00:00,1524891600,39.86,116.37,Stations Near Traffic,,,,,,,CLEAR_DAY,26.34,1002.59,29.51,165.98,8.22
dongsihuan_aq,2018-04-28 05:00:00,1524891600,39.94,116.48,Stations Near Traffic,,,,,,,CLEAR_DAY,25.91,1003.87,30.21,166.62,7.91
dongsi_aq,2018-04-28 06:00:00,1524895200,39.93,116.42,Urban Stations,131,213,83,1,135,9,CLEAR_DAY,27.07,1001.41,26.93,166.89,9.66
tiantan_aq,2018-04-28 06:00:00,1524895200,39.89,116.41,Urban Stations,126,203,79,1,125,11,CLEAR_DAY,27.05,1001.7,27.09,168.67,9.62
guanyuan_aq,2018-04-28 06:00:00,1524895200,39.93,116.34,Urban Stations,130,211,65,0.9,169,9,CLEAR_DAY,27.28,999.91,26.69,163.6,9.92
wanshouxigong_aq,2018-04-28 06:00:00,1524895200,39.88,116.35,Urban Stations,135,253,77,1.2,128,7,CLEAR_DAY,27.15,1000.97,27.06,168.52,9.95
aotizhongxin_aq,2018-04-28 06:00:00,1524895200,39.98,116.4,Urban Stations,120,172,66,0.7,153,7,CLEAR_DAY,27.14,1000.28,26.52,160.33,9.72
nongzhanguan_aq,2018-04-28 06:00:00,1524895200,39.94,116.46,Urban Stations,119,245,93,1,114,7,CLEAR_DAY,27,1002.57,27.32,171.78,9.47
wanliu_aq,2018-04-28 06:00:00,1524895200,39.99,116.29,Urban Stations,95,189,52,0.8,177,2,CLEAR_DAY,27.67,997.13,25.99,154.43,10.21
beibuxinqu_aq,2018-04-28 06:00:00,1524895200,40.09,116.17,Urban Stations,59,152,40,0.7,166,6,CLEAR_DAY,27.32,982.8,23.95,148.59,11.25
zhiwuyuan_aq,2018-04-28 06:00:00,1524895200,40,116.21,Urban Stations,,,,,,,CLEAR_DAY,27.88,991.24,25.04,149.09,10.83
fengtaihuayuan_aq,2018-04-28 06:00:00,1524895200,39.86,116.28,Urban Stations,122,219,56,1,163,9,CLEAR_DAY,27.26,999.54,26.97,166.62,10.2
yungang_aq,2018-04-28 06:00:00,1524895200,39.82,116.15,Urban Stations,97,187,46,0.8,173,8,CLEAR_DAY,27.3,990.42,26.74,163.12,10.68
gucheng_aq,2018-04-28 06:00:00,1524895200,39.91,116.18,Urban Stations,95,182,47,0.7,175,6,CLEAR_DAY,27.74,993.18,25.97,157.45,10.43
fangshan_aq,2018-04-28 06:00:00,1524895200,39.74,116.14,Suburban Stations,108,,43,0.8,198,9,CLEAR_DAY,27.07,993.33,27.58,168.85,10.78
daxing_aq,2018-04-28 06:00:00,1524895200,39.72,116.4,Suburban Stations,145,222,33,0.6,190,15,CLEAR_DAY,27,1003.1,28.7,188.63,11.29
yizhuang_aq,2018-04-28 06:00:00,1524895200,39.8,116.51,Suburban Stations,135,181,40,1.1,194,15,CLEAR_DAY,27.04,1003.3,28.14,187.28,10.96
tongzhou_aq,2018-04-28 06:00:00,1524895200,39.89,116.66,Suburban Stations,154,219,42,1,182,15,CLEAR_DAY,27,1004.33,29.3,188.77,9.83
shunyi_aq,2018-04-28 06:00:00,1524895200,40.13,116.66,Suburban Stations,81,187,40,0.9,186,11,CLEAR_DAY,27,1002.41,30.6,172.76,9.88
pingchang_aq,2018-04-28 06:00:00,1524895200,40.22,116.23,Suburban Stations,58,156,20,0.5,188,5,CLEAR_DAY,27.07,980.74,23.13,152.98,11.87
mentougou_aq,2018-04-28 06:00:00,1524895200,39.94,116.11,Suburban Stations,63,135,44,0.6,180,5,CLEAR_DAY,27.8,978.93,25,150.2,10.94
pinggu_aq,2018-04-28 06:00:00,1524895200,40.14,117.1,Suburban Stations,142,160,25,1,236,18,CLEAR_DAY,26.87,990.36,34.23,213.94,8.76
huairou_aq,2018-04-28 06:00:00,1524895200,40.33,116.63,Suburban Stations,,153,26,0.6,172,7,CLEAR_DAY,27,982.43,30.52,167.79,11.44
miyun_aq,2018-04-28 06:00:00,1524895200,40.37,116.83,Suburban Stations,79,139,32,0.6,193,8,PARTLY_CLOUDY_DAY,27.85,983.2,32.4,179.29,10.73
yanqin_aq,2018-04-28 06:00:00,1524895200,40.45,115.97,Suburban Stations,63,157,38,0.8,124,20,CLEAR_DAY,29,931.02,14.6,199.77,11.95
dingling_aq,2018-04-28 06:00:00,1524895200,40.29,116.22,Other Stations,,126,32,0.5,162,5,CLEAR_DAY,27.11,967.28,21.4,159.61,11.78
badaling_aq,2018-04-28 06:00:00,1524895200,40.37,115.99,Other Stations,36,95,24,0.4,151,9,CLEAR_DAY,28.72,937.58,15.82,184.55,10.41
miyunshuiku_aq,2018-04-28 06:00:00,1524895200,40.5,116.91,Other Stations,61,144,17,0.5,213,6,PARTLY_CLOUDY_DAY,28,973.18,31.76,184.32,11.12
donggaocun_aq,2018-04-28 06:00:00,1524895200,40.1,117.12,Other Stations,153,,24,0.9,203,17,CLEAR_DAY,26.8,993.14,33.94,217.01,8.92
yongledian_aq,2018-04-28 06:00:00,1524895200,39.71,116.78,Other Stations,146,204,29,1.4,256,21,CLEAR_DAY,27.65,1005.23,28.22,201.88,11.5
yufa_aq,2018-04-28 06:00:00,1524895200,39.52,116.3,Other Stations,165,212,26,0.9,198,19,CLEAR_DAY,26.24,1003.9,29.63,194.09,11.4
liulihe_aq,2018-04-28 06:00:00,1524895200,39.58,116,Other Stations,102,192,20,0.7,,,CLEAR_DAY,26.26,995.65,29.86,175.17,11.02
qianmen_aq,2018-04-28 06:00:00,1524895200,39.9,116.39,Stations Near Traffic,132,242,104,1,118,13,CLEAR_DAY,27.03,1001.64,27.03,166.97,9.44
yongdingmennei_aq,2018-04-28 06:00:00,1524895200,39.88,116.39,Stations Near Traffic,135,226,,1.3,145,21,CLEAR_DAY,27.06,1001.67,27.13,169.42,9.73
xizhimenbei_aq,2018-04-28 06:00:00,1524895200,39.95,116.35,Stations Near Traffic,134,251,100,1,117,13,CLEAR_DAY,27.38,999.08,26.38,158.48,9.91
nansanhuan_aq,2018-04-28 06:00:00,1524895200,39.86,116.37,Stations Near Traffic,159,210,116,1.1,110,11,CLEAR_DAY,27.07,1001.59,27.37,172.32,10.09
dongsihuan_aq,2018-04-28 06:00:00,1524895200,39.94,116.48,Stations Near Traffic,145,196,115,1.1,101,10,CLEAR_DAY,27,1002.84,27.5,172.45,9.46
dongsi_aq,2018-04-28 07:00:00,1524898800,39.93,116.42,Urban Stations,147,208,57,0.9,196,12,CLEAR_DAY,27.79,1000.69,25.84,178.11,10.95
tiantan_aq,2018-04-28 07:00:00,1524898800,39.89,116.41,Urban Stations,129,212,42,1,193,13,CLEAR_DAY,27.62,1001.03,25.88,180.94,11.15
guanyuan_aq,2018-04-28 07:00:00,1524898800,39.93,116.34,Urban Stations,136,209,62,0.9,198,12,CLEAR_DAY,28.35,998.71,25.5,173.73,11.02
wanshouxigong_aq,2018-04-28 07:00:00,1524898800,39.88,116.35,Urban Stations,136,240,49,1.2,188,10,CLEAR_DAY,28.07,999.81,25.66,178.94,11.39
aotizhongxin_aq,2018-04-28 07:00:00,1524898800,39.98,116.4,Urban Stations,136,190,77,0.7,157,9,CLEAR_DAY,27.69,999.49,25.85,170.05,10.4
nongzhanguan_aq,2018-04-28 07:00:00,1524898800,39.94,116.46,Urban Stations,141,243,59,0.9,180,10,CLEAR_DAY,27.79,1001.74,25.93,182.01,10.9
wanliu_aq,2018-04-28 07:00:00,1524898800,39.99,116.29,Urban Stations,113,221,61,1,181,2,CLEAR_DAY,29.03,996,25.12,162.99,10.7
beibuxinqu_aq,2018-04-28 07:00:00,1524898800,40.09,116.17,Urban Stations,73,161,52,0.8,185,6,CLEAR_DAY,28.33,981.79,24.02,151.8,11.77
zhiwuyuan_aq,2018-04-28 07:00:00,1524898800,40,116.21,Urban Stations,,,,,,,CLEAR_DAY,29.48,990.17,24.88,155.89,11.18
fengtaihuayuan_aq,2018-04-28 07:00:00,1524898800,39.86,116.28,Urban Stations,134,209,41,0.9,207,11,CLEAR_DAY,28.45,998.07,25.49,176.27,11.51
yungang_aq,2018-04-28 07:00:00,1524898800,39.82,116.15,Urban Stations,97,160,29,0.8,224,9,CLEAR_DAY,28,988.76,26,172.54,11.96
gucheng_aq,2018-04-28 07:00:00,1524898800,39.91,116.18,Urban Stations,128,202,50,0.9,192,7,CLEAR_DAY,28.39,990.15,25.19,165.78,11.32
fangshan_aq,2018-04-28 07:00:00,1524898800,39.74,116.14,Suburban Stations,111,,27,0.8,246,9,CLEAR_DAY,28,992.15,26.73,178.63,12.31
daxing_aq,2018-04-28 07:00:00,1524898800,39.72,116.4,Suburban Stations,143,204,23,0.6,232,14,CLEAR_DAY,28,1002.23,26.12,194.79,13.72
yizhuang_aq,2018-04-28 07:00:00,1524898800,39.8,116.51,Suburban Stations,139,172,32,1.1,232,15,CLEAR_DAY,28,1002.4,26,194.44,13.59
tongzhou_aq,2018-04-28 07:00:00,1524898800,39.89,116.66,Suburban Stations,171,218,25,1.1,239,16,CLEAR_DAY,28,1003.39,26.59,192.36,11.5
shunyi_aq,2018-04-28 07:00:00,1524898800,40.13,116.66,Suburban Stations,132,259,62,1.2,185,13,CLEAR_DAY,28,1001.54,29,178.42,10.38
pingchang_aq,2018-04-28 07:00:00,1524898800,40.22,116.23,Suburban Stations,65,163,25,0.5,204,5,CLEAR_DAY,28,978.59,23.45,152.37,12.35
mentougou_aq,2018-04-28 07:00:00,1524898800,39.94,116.11,Suburban Stations,79,148,53,0.7,180,6,CLEAR_DAY,28.18,977.3,25.1,156.97,11.67
pinggu_aq,2018-04-28 07:00:00,1524898800,40.14,117.1,Suburban Stations,142,,25,1,260,17,CLEAR_DAY,27,989.55,32.4,211.27,9.08
huairou_aq,2018-04-28 07:00:00,1524898800,40.33,116.63,Suburban Stations,70,159,32,0.5,183,6,CLEAR_DAY,28,982.24,30.03,170.2,11.5
miyun_aq,2018-04-28 07:00:00,1524898800,40.37,116.83,Suburban Stations,90,159,34,0.7,216,7,CLEAR_DAY,28,982.48,31.91,180.97,11.12
yanqin_aq,2018-04-28 07:00:00,1524898800,40.45,115.97,Suburban Stations,52,152,30,0.6,160,10,CLEAR_DAY,30,929.23,15.07,185.99,12.75
dingling_aq,2018-04-28 07:00:00,1524898800,40.29,116.22,Other Stations,68,154,34,0.5,182,6,CLEAR_DAY,28.11,966.02,22.27,155.82,12.54
badaling_aq,2018-04-28 07:00:00,1524898800,40.37,115.99,Other Stations,31,145,31,0.4,157,6,CLEAR_DAY,29.72,936.55,16.75,171.29,11.65
miyunshuiku_aq,2018-04-28 07:00:00,1524898800,40.5,116.91,Other Stations,69,145,18,0.5,224,6,CLEAR_DAY,28,972.53,31.75,184.41,11.78
donggaocun_aq,2018-04-28 07:00:00,1524898800,40.1,117.12,Other Stations,133,135,25,0.9,241,18,CLEAR_DAY,27,992.32,32.11,213.58,9.18
yongledian_aq,2018-04-28 07:00:00,1524898800,39.71,116.78,Other Stations,151,214,29,1.5,284,20,CLEAR_DAY,28.65,1004.37,26.06,200.62,13.68
yufa_aq,2018-04-28 07:00:00,1524898800,39.52,116.3,Other Stations,161,176,21,0.9,223,18,CLEAR_DAY,27.24,1003.04,27.08,198.8,13.72
liulihe_aq,2018-04-28 07:00:00,1524898800,39.58,116,Other Stations,101,176,18,0.7,228,,CLEAR_DAY,27.21,994.81,28.86,185.24,12.66
qianmen_aq,2018-04-28 07:00:00,1524898800,39.9,116.39,Stations Near Traffic,141,246,73,1,179,16,CLEAR_DAY,27.32,1001.09,25.93,180.68,10.95
yongdingmennei_aq,2018-04-28 07:00:00,1524898800,39.88,116.39,Stations Near Traffic,140,218,95,1.4,230,25,CLEAR_DAY,27.77,1000.94,25.85,181.02,11.26
xizhimenbei_aq,2018-04-28 07:00:00,1524898800,39.95,116.35,Stations Near Traffic,167,211,103,1.1,130,15,CLEAR_DAY,28.32,997.87,25.46,168.12,10.61
nansanhuan_aq,2018-04-28 07:00:00,1524898800,39.86,116.37,Stations Near Traffic,155,190,89,1,168,12,CLEAR_DAY,28,1000.8,25.8,182.5,11.75
dongsihuan_aq,2018-04-28 07:00:00,1524898800,39.94,116.48,Stations Near Traffic,149,195,92,1.1,158,13,CLEAR_DAY,27.78,1001.95,26.06,182.17,10.89
dongsi_aq,2018-04-28 08:00:00,1524902400,39.93,116.42,Urban Stations,150,205,33,0.9,259,12,CLEAR_DAY,28.43,999.92,25.2,185.77,11.39
tiantan_aq,2018-04-28 08:00:00,1524902400,39.89,116.41,Urban Stations,129,186,26,0.9,231,14,CLEAR_DAY,28.24,1000.35,25.07,188.48,11.67
guanyuan_aq,2018-04-28 08:00:00,1524902400,39.93,116.34,Urban Stations,149,209,47,0.8,,12,CLEAR_DAY,28.93,997.9,25.19,181.62,11.34
wanshouxigong_aq,2018-04-28 08:00:00,1524902400,39.88,116.35,Urban Stations,137,225,35,1.2,231,9,CLEAR_DAY,28.62,999.04,25.15,186.5,11.93
aotizhongxin_aq,2018-04-28 08:00:00,1524902400,39.98,116.4,Urban Stations,141,192,48,0.7,230,11,CLEAR_DAY,28.48,998.64,25.72,178.24,10.53
nongzhanguan_aq,2018-04-28 08:00:00,1524902400,39.94,116.46,Urban Stations,140,233,39,0.9,229,9,CLEAR_DAY,28.13,1001.04,25.35,189.78,11.56
wanliu_aq,2018-04-28 08:00:00,1524902400,39.99,116.29,Urban Stations,121,221,46,1.4,227,2,CLEAR_DAY,29.55,995.17,25.26,170.4,10.66
beibuxinqu_aq,2018-04-28 08:00:00,1524902400,40.09,116.17,Urban Stations,93,217,47,0.9,195,7,CLEAR_DAY,29.08,983.28,25.14,155.97,11.44
zhiwuyuan_aq,2018-04-28 08:00:00,1524902400,40,116.21,Urban Stations,,,,,,,CLEAR_DAY,29.68,989.85,25.16,163.07,10.82
fengtaihuayuan_aq,2018-04-28 08:00:00,1524902400,39.86,116.28,Urban Stations,122,195,26,0.9,249,11,CLEAR_DAY,29.01,997.47,25.29,184.5,12.1
yungang_aq,2018-04-28 08:00:00,1524902400,39.82,116.15,Urban Stations,101,155,18,0.8,269,10,CLEAR_DAY,28.3,988.85,26.36,182,12.56
gucheng_aq,2018-04-28 08:00:00,1524902400,39.91,116.18,Urban Stations,125,172,33,0.8,239,8,CLEAR_DAY,28.95,989.59,25.78,173.42,11.41
fangshan_aq,2018-04-28 08:00:00,1524902400,39.74,116.14,Suburban Stations,103,,25,0.8,270,9,CLEAR_DAY,28.13,992.22,26.74,188.54,13.22
daxing_aq,2018-04-28 08:00:00,1524902400,39.72,116.4,Suburban Stations,135,194,23,0.6,242,14,CLEAR_DAY,28,1001.48,25.64,200.22,15.08
yizhuang_aq,2018-04-28 08:00:00,1524902400,39.8,116.51,Suburban Stations,128,173,31,1,258,16,CLEAR_DAY,28.04,1001.74,25.07,199.8,14.94
tongzhou_aq,2018-04-28 08:00:00,1524902400,39.89,116.66,Suburban Stations,151,191,23,1,262,16,CLEAR_DAY,27.94,1002.69,25.97,197.54,12.71
shunyi_aq,2018-04-28 08:00:00,1524902400,40.13,116.66,Suburban Stations,150,157,43,1.3,242,14,CLEAR_DAY,28,1000.75,28.61,184.77,10.45
pingchang_aq,2018-04-28 08:00:00,1524902400,40.22,116.23,Suburban Stations,93,175,36,0.6,220,5,CLEAR_DAY,29,979.73,25.28,152.85,12.17
mentougou_aq,2018-04-28 08:00:00,1524902400,39.94,116.11,Suburban Stations,94,162,44,0.8,220,7,CLEAR_DAY,28.41,977.64,26.01,164.73,11.6
pinggu_aq,2018-04-28 08:00:00,1524902400,40.14,117.1,Suburban Stations,126,152,29,0.9,303,17,CLEAR_DAY,27,988.91,32.31,209.53,9.13
huairou_aq,2018-04-28 08:00:00,1524902400,40.33,116.63,Suburban Stations,75,167,47,0.6,178,8,CLEAR_DAY,28,981.67,30.93,174.11,11.08
miyun_aq,2018-04-28 08:00:00,1524902400,40.37,116.83,Suburban Stations,121,182,36,0.9,264,9,CLEAR_DAY,28,981.92,32.42,183.7,11.11
yanqin_aq,2018-04-28 08:00:00,1524902400,40.45,115.97,Suburban Stations,50,170,26,0.5,185,5,CLEAR_DAY,29,928.84,17.33,173.11,13.67
dingling_aq,2018-04-28 08:00:00,1524902400,40.29,116.22,Other Stations,74,143,40,0.6,194,5,CLEAR_DAY,29,965.98,24.75,153.06,12.57
badaling_aq,2018-04-28 08:00:00,1524902400,40.37,115.99,Other Stations,43,191,34,0.4,177,4,CLEAR_DAY,29,936.15,19.26,160.84,12.73
miyunshuiku_aq,2018-04-28 08:00:00,1524902400,40.5,116.91,Other Stations,84,171,20,0.6,246,6,CLEAR_DAY,28,972.04,33.65,185.26,12.06
donggaocun_aq,2018-04-28 08:00:00,1524902400,40.1,117.12,Other Stations,130,142,26,0.9,260,15,CLEAR_DAY,27,991.66,32.06,211.2,9.19
yongledian_aq,2018-04-28 08:00:00,1524902400,39.71,116.78,Other Stations,146,177,26,1.4,292,18,CLEAR_DAY,28.74,1003.68,25.15,202.06,15.23
yufa_aq,2018-04-28 08:00:00,1524902400,39.52,116.3,Other Stations,164,201,22,0.9,236,18,CLEAR_DAY,27.24,1002.36,26.2,203.95,15.26
liulihe_aq,2018-04-28 08:00:00,1524902400,39.58,116,Other Stations,111,220,,0.7,246,12,CLEAR_DAY,27.21,994.29,28.74,194.66,13.68
qianmen_aq,2018-04-28 08:00:00,1524902400,39.9,116.39,Stations Near Traffic,144,198,53,1,232,15,CLEAR_DAY,28.13,1000.47,25.04,188.19,11.36
yongdingmennei_aq,2018-04-28 08:00:00,1524902400,39.88,116.39,Stations Near Traffic,133,182,67,1.4,273,22,CLEAR_DAY,28.31,1000.24,25.07,188.59,11.84
xizhimenbei_aq,2018-04-28 08:00:00,1524902400,39.95,116.35,Stations Near Traffic,170,196,79,1,177,16,CLEAR_DAY,29.08,996.96,25.38,175.95,10.7
nansanhuan_aq,2018-04-28 08:00:00,1524902400,39.86,116.37,Stations Near Traffic,139,180,85,1,189,11,CLEAR_DAY,28.41,1000.06,25.14,189.81,12.46
dongsihuan_aq,2018-04-28 08:00:00,1524902400,39.94,116.48,Stations Near Traffic,146,175,62,1.1,213,13,CLEAR_DAY,28,1001.26,25.54,189.81,11.52
dongsi_aq,2018-04-28 09:00:00,1524906000,39.93,116.42,Urban Stations,131,164,31,0.9,271,12,CLEAR_DAY,28.35,999.49,26.02,192.49,11.29
tiantan_aq,2018-04-28 09:00:00,1524906000,39.89,116.41,Urban Stations,114,160,25,0.9,236,13,CLEAR_DAY,28.18,999.78,25.95,194.63,11.63
guanyuan_aq,2018-04-28 09:00:00,1524906000,39.93,116.34,Urban Stations,138,168,44,0.8,,11,HAZE,28.62,998.08,26.15,189.91,11.19
wanshouxigong_aq,2018-04-28 09:00:00,1524906000,39.88,116.35,Urban Stations,114,171,30,1.1,229,8,CLEAR_DAY,28.43,999.12,26.07,194.14,11.95
aotizhongxin_aq,2018-04-28 09:00:00,1524906000,39.98,116.4,Urban Stations,137,164,39,0.6,259,9,CLEAR_DAY,28.71,998.46,26.32,186.32,10.13
nongzhanguan_aq,2018-04-28 09:00:00,1524906000,39.94,116.46,Urban Stations,138,186,38,0.9,240,10,CLEAR_DAY,28.19,1000.6,25.85,196.23,11.66
wanliu_aq,2018-04-28 09:00:00,1524906000,39.99,116.29,Urban Stations,113,184,32,0.8,245,2,CLEAR_DAY,28.94,995.34,26.52,179.12,10.01
beibuxinqu_aq,2018-04-28 09:00:00,1524906000,40.09,116.17,Urban Stations,103,234,35,0.9,232,7,CLEAR_DAY,29,981.56,27.83,159.32,10.44
zhiwuyuan_aq,2018-04-28 09:00:00,1524906000,40,116.21,Urban Stations,,,,,,,CLEAR_DAY,29,989.55,27.11,170.05,9.97
fengtaihuayuan_aq,2018-04-28 09:00:00,1524906000,39.86,116.28,Urban Stations,103,148,21,0.9,246,10,HAZE,28.51,997.71,26.36,192.51,11.97
yungang_aq,2018-04-28 09:00:00,1524906000,39.82,116.15,Urban Stations,103,166,21,0.8,283,10,CLEAR_DAY,28.3,988.39,27.76,189.56,12.16
